1	1.4452	1.3446
2	1.4342	1.3586
3	1.4301	1.3634
4	1.428	1.3657
5	1.4268	1.3669
6	1.426	1.3677
7	1.4256	1.3682
8	1.4253	1.3685
9	1.4252	1.3686
10	1.4251	1.3687
11	1.4251	1.3687
12	1.4253	1.3686
13	1.4256	1.3685
14	1.426	1.3682
15	1.4268	1.3677
16	1.428	1.3669
17	1.4301	1.3657
18	1.4342	1.3634
19	1.4452	1.3586
