2	1.4572	1.34
3	1.4498	1.3425
4	1.4408	1.3435
5	1.4376	1.3439
6	1.4342	1.3442
7	1.4325	1.343
8	1.4307	1.3444
9	1.4297	1.3445
10	1.4286	1.3445
11	1.428	1.34446
12	1.4273	1.3446
13	1.4269	1.3446
14	1.4264	1.3446
15	1.4261	1.3446
16	1.4258	1.3446
17	1.42	1.3446
18	1.4254	1.3446
19	1.4253	1.3446
20	1.4251	1.3446
